name,leavetime,reachtime,seat,charge,date,day,airport,leavehour
에어서울,1440,1550,일반석,119700,2023-08-20,일,CJU-GMP,14
에어서울,1440,1550,특가석,127000,2023-08-20,일,CJU-GMP,14
이스타항공,1445,1555,일반석,119600,2023-08-20,일,CJU-GMP,14
아시아나항공,1510,1620,일반석,132700,2023-08-20,일,CJU-GMP,15
이스타항공,1530,1640,일반석,119600,2023-08-20,일,CJU-GMP,15
아시아나항공,1555,1705,일반석,132700,2023-08-20,일,CJU-GMP,15
대한항공,1610,1720,일반석,129700,2023-08-20,일,CJU-GMP,16
이스타항공,1625,1735,일반석,119600,2023-08-20,일,CJU-GMP,16
아시아나항공,1625,1735,일반석,132700,2023-08-20,일,CJU-GMP,16
대한항공,1640,1755,일반석,129700,2023-08-20,일,CJU-GMP,16
아시아나항공,1655,1805,일반석,132700,2023-08-20,일,CJU-GMP,16
대한항공,1700,1815,일반석,129700,2023-08-20,일,CJU-GMP,17
아시아나항공,1700,1810,일반석,132700,2023-08-20,일,CJU-GMP,17
진에어,1710,1820,일반석,119700,2023-08-20,일,CJU-GMP,17
이스타항공,1735,1845,일반석,119600,2023-08-20,일,CJU-GMP,17
대한항공,1735,1845,일반석,129700,2023-08-20,일,CJU-GMP,17
진에어,1745,1900,일반석,119700,2023-08-20,일,CJU-GMP,17
제주항공,1755,1905,일반석,119200,2023-08-20,일,CJU-GMP,17
이스타항공,1805,1910,일반석,119600,2023-08-20,일,CJU-GMP,18
대한항공,1820,1935,일반석,129700,2023-08-20,일,CJU-GMP,18
이스타항공,1825,1935,일반석,119600,2023-08-20,일,CJU-GMP,18
아시아나항공,1850,2000,일반석,132700,2023-08-20,일,CJU-GMP,18
대한항공,1905,2020,일반석,129700,2023-08-20,일,CJU-GMP,19
이스타항공,1910,2020,일반석,119600,2023-08-20,일,CJU-GMP,19
에어서울,1930,2040,일반석,119700,2023-08-20,일,CJU-GMP,19
에어서울,1930,2040,특가석,127000,2023-08-20,일,CJU-GMP,19
아시아나항공,1930,2040,일반석,132700,2023-08-20,일,CJU-GMP,19
에어부산,1935,2055,일반석,118700,2023-08-20,일,CJU-GMP,19
대한항공,1935,2050,일반석,129700,2023-08-20,일,CJU-GMP,19
이스타항공,1945,2055,일반석,119600,2023-08-20,일,CJU-GMP,19
대한항공,1950,2100,일반석,129700,2023-08-20,일,CJU-GMP,19
아시아나항공,1950,2100,일반석,132700,2023-08-20,일,CJU-GMP,19
티웨이항공,1955,2105,일반석,118100,2023-08-20,일,CJU-GMP,19
제주항공,2000,2110,일반석,119200,2023-08-20,일,CJU-GMP,20
티웨이항공,2020,2130,일반석,118100,2023-08-20,일,CJU-GMP,20
대한항공,2020,2130,일반석,129700,2023-08-20,일,CJU-GMP,20
아시아나항공,2020,2130,일반석,132700,2023-08-20,일,CJU-GMP,20
이스타항공,2025,2130,일반석,119600,2023-08-20,일,CJU-GMP,20
대한항공,2030,2140,일반석,129700,2023-08-20,일,CJU-GMP,20
아시아나항공,2045,2155,일반석,132700,2023-08-20,일,CJU-GMP,20
제주항공,2050,2200,일반석,119200,2023-08-20,일,CJU-GMP,20
대한항공,2050,2200,일반석,129700,2023-08-20,일,CJU-GMP,20
아시아나항공,2050,2200,일반석,132700,2023-08-20,일,CJU-GMP,20
아시아나항공,2055,2205,일반석,132700,2023-08-20,일,CJU-GMP,20
티웨이항공,2105,2215,일반석,118100,2023-08-20,일,CJU-GMP,21
제주항공,2105,2215,일반석,119200,2023-08-20,일,CJU-GMP,21
제주항공,2110,2220,일반석,119200,2023-08-20,일,CJU-GMP,21
진에어,2110,2220,일반석,119700,2023-08-20,일,CJU-GMP,21
에어부산,2115,2235,일반석,118700,2023-08-20,일,CJU-GMP,21
이스타항공,2115,2225,일반석,119600,2023-08-20,일,CJU-GMP,21
대한항공,2115,2225,일반석,129700,2023-08-20,일,CJU-GMP,21
제주항공,2120,2230,일반석,119200,2023-08-20,일,CJU-GMP,21
진에어,2120,2230,일반석,119700,2023-08-20,일,CJU-GMP,21
에어부산,650,755,할인석,74750,2023-08-20,일,PUS-CJU,6
에어부산,650,755,일반석,85700,2023-08-20,일,PUS-CJU,6
아시아나항공,650,755,일반석,89700,2023-08-20,일,PUS-CJU,6
대한항공,700,800,할인석,77700,2023-08-20,일,PUS-CJU,7
대한항공,700,800,일반석,91700,2023-08-20,일,PUS-CJU,7
에어부산,730,825,할인석,71830,2023-08-20,일,PUS-CJU,7
에어부산,730,825,일반석,85700,2023-08-20,일,PUS-CJU,7
아시아나항공,730,835,일반석,89700,2023-08-20,일,PUS-CJU,7
진에어,740,845,할인석,71700,2023-08-20,일,PUS-CJU,7
대한항공,740,845,일반석,83700,2023-08-20,일,PUS-CJU,7
진에어,740,845,일반석,85700,2023-08-20,일,PUS-CJU,7
에어부산,800,900,할인석,79860,2023-08-20,일,PUS-CJU,8
에어부산,800,900,일반석,85700,2023-08-20,일,PUS-CJU,8
제주항공,805,905,할인석,80600,2023-08-20,일,PUS-CJU,8
제주항공,805,905,일반석,85700,2023-08-20,일,PUS-CJU,8
대한항공,1020,1120,일반석,91700,2023-08-20,일,PUS-CJU,10
에어부산,1135,1235,할인석,76210,2023-08-20,일,PUS-CJU,11
에어부산,1135,1235,일반석,85700,2023-08-20,일,PUS-CJU,11
에어부산,1150,1250,할인석,45550,2023-08-20,일,PUS-CJU,11
에어부산,1150,1250,일반석,85700,2023-08-20,일,PUS-CJU,11
진에어,1205,1310,할인석,68800,2023-08-20,일,PUS-CJU,12
대한항공,1205,1310,일반석,83700,2023-08-20,일,PUS-CJU,12
진에어,1205,1310,일반석,85700,2023-08-20,일,PUS-CJU,12
제주항공,1220,1320,할인석,80600,2023-08-20,일,PUS-CJU,12
제주항공,1220,1320,일반석,85700,2023-08-20,일,PUS-CJU,12
에어부산,1325,1420,할인석,63800,2023-08-20,일,PUS-CJU,13
에어부산,1325,1420,일반석,85700,2023-08-20,일,PUS-CJU,13
아시아나항공,1325,1420,일반석,89700,2023-08-20,일,PUS-CJU,13
대한항공,1400,1500,할인석,70700,2023-08-20,일,PUS-CJU,14
대한항공,1400,1500,일반석,91700,2023-08-20,일,PUS-CJU,14
진에어,1420,1520,할인석,63000,2023-08-20,일,PUS-CJU,14
대한항공,1420,1520,할인석,73700,2023-08-20,일,PUS-CJU,14
진에어,1420,1520,일반석,82000,2023-08-20,일,PUS-CJU,14
대한항공,1420,1520,일반석,83700,2023-08-20,일,PUS-CJU,14
에어부산,1440,1540,할인석,63100,2023-08-20,일,PUS-CJU,14
제주항공,1440,1540,할인석,65600,2023-08-20,일,PUS-CJU,14
에어부산,1440,1540,일반석,82700,2023-08-20,일,PUS-CJU,14
제주항공,1440,1540,일반석,85700,2023-08-20,일,PUS-CJU,14
아시아나항공,1440,1540,일반석,89700,2023-08-20,일,PUS-CJU,14
에어부산,1500,1555,할인석,59600,2023-08-20,일,PUS-CJU,15
에어부산,1500,1555,일반석,82700,2023-08-20,일,PUS-CJU,15
제주항공,1530,1650,할인석,60600,2023-08-20,일,PUS-CJU,15
제주항공,1530,1650,일반석,85700,2023-08-20,일,PUS-CJU,15
에어부산,1640,1740,할인석,63100,2023-08-20,일,PUS-CJU,16
대한항공,1640,1740,할인석,71700,2023-08-20,일,PUS-CJU,16
에어부산,1640,1740,일반석,82700,2023-08-20,일,PUS-CJU,16
대한항공,1640,1740,일반석,85700,2023-08-20,일,PUS-CJU,16
아시아나항공,1640,1740,일반석,89700,2023-08-20,일,PUS-CJU,16
제주항공,1700,1800,할인석,65600,2023-08-20,일,PUS-CJU,17
제주항공,1700,1800,일반석,85700,2023-08-20,일,PUS-CJU,17
에어부산,1800,1900,할인석,56100,2023-08-20,일,PUS-CJU,18
에어부산,1800,1900,일반석,82700,2023-08-20,일,PUS-CJU,18
아시아나항공,1800,1900,일반석,86700,2023-08-20,일,PUS-CJU,18
진에어,1900,2000,할인석,54300,2023-08-20,일,PUS-CJU,19
대한항공,1900,2000,할인석,61700,2023-08-20,일,PUS-CJU,19
대한항공,1900,2000,일반석,81700,2023-08-20,일,PUS-CJU,19
진에어,1900,2000,일반석,82000,2023-08-20,일,PUS-CJU,19
대한항공,1915,2015,할인석,56700,2023-08-20,일,PUS-CJU,19
대한항공,1915,2015,일반석,85700,2023-08-20,일,PUS-CJU,19
에어부산,1935,2040,할인석,54000,2023-08-20,일,PUS-CJU,19
에어부산,1935,2040,일반석,82700,2023-08-20,일,PUS-CJU,19
아시아나항공,1935,2040,일반석,89700,2023-08-20,일,PUS-CJU,19
대한항공,2100,2200,할인석,60700,2023-08-20,일,PUS-CJU,21
대한항공,2100,2200,일반석,85700,2023-08-20,일,PUS-CJU,21
에어부산,830,935,할인석,79690,2023-08-20,일,CJU-PUS,8
에어부산,830,935,일반석,99700,2023-08-20,일,CJU-PUS,8
아시아나항공,830,930,일반석,99700,2023-08-20,일,CJU-PUS,8
대한항공,845,945,일반석,85700,2023-08-20,일,CJU-PUS,8
에어부산,910,1010,할인석,80560,2023-08-20,일,CJU-PUS,9
에어부산,910,1010,일반석,99700,2023-08-20,일,CJU-PUS,9
아시아나항공,910,1010,일반석,99700,2023-08-20,일,CJU-PUS,9
아시아나항공,930,1030,일반석,99700,2023-08-20,일,CJU-PUS,9
에어부산,935,1030,할인석,83170,2023-08-20,일,CJU-PUS,9
에어부산,935,1030,일반석,99700,2023-08-20,일,CJU-PUS,9
에어부산,950,1050,할인석,84040,2023-08-20,일,CJU-PUS,9
에어부산,950,1050,일반석,99700,2023-08-20,일,CJU-PUS,9
대한항공,1030,1130,일반석,81700,2023-08-20,일,CJU-PUS,10
진에어,1030,1130,할인석,86500,2023-08-20,일,CJU-PUS,10
진에어,1030,1130,일반석,95700,2023-08-20,일,CJU-PUS,10
제주항공,1045,1145,할인석,94600,2023-08-20,일,CJU-PUS,10
제주항공,1045,1145,일반석,99700,2023-08-20,일,CJU-PUS,10
대한항공,1200,1300,일반석,102700,2023-08-20,일,CJU-PUS,12
진에어,1240,1340,할인석,90500,2023-08-20,일,CJU-PUS,12
진에어,1240,1340,일반석,95700,2023-08-20,일,CJU-PUS,12
제주항공,1300,1400,일반석,99700,2023-08-20,일,CJU-PUS,13
에어부산,1310,1410,일반석,99700,2023-08-20,일,CJU-PUS,13
아시아나항공,1310,1410,일반석,99700,2023-08-20,일,CJU-PUS,13
에어부산,1330,1425,일반석,99700,2023-08-20,일,CJU-PUS,13
제주항공,1405,1500,일반석,99700,2023-08-20,일,CJU-PUS,14
에어부산,1455,1605,일반석,99700,2023-08-20,일,CJU-PUS,14
에어부산,1630,1730,일반석,99700,2023-08-20,일,CJU-PUS,16
에어부산,1710,1820,일반석,99700,2023-08-20,일,CJU-PUS,17
진에어,1725,1825,일반석,95700,2023-08-20,일,CJU-PUS,17
대한항공,1730,1835,일반석,102700,2023-08-20,일,CJU-PUS,17
에어부산,1835,1935,일반석,99700,2023-08-20,일,CJU-PUS,18
제주항공,1840,1930,일반석,99700,2023-08-20,일,CJU-PUS,18
진에어,1905,2000,일반석,95700,2023-08-20,일,CJU-PUS,19
대한항공,1925,2025,일반석,102700,2023-08-20,일,CJU-PUS,19
에어부산,1935,2030,일반석,99700,2023-08-20,일,CJU-PUS,19
에어부산,2000,2115,일반석,99700,2023-08-20,일,CJU-PUS,20
제주항공,2005,2105,일반석,99700,2023-08-20,일,CJU-PUS,20
대한항공,2105,2205,일반석,102700,2023-08-20,일,CJU-PUS,21
티웨이항공,855,950,할인석,71000,2023-08-20,일,KWJ-CJU,8
티웨이항공,855,950,일반석,75700,2023-08-20,일,KWJ-CJU,8
진에어,900,955,할인석,72700,2023-08-20,일,KWJ-CJU,9
진에어,900,955,일반석,77700,2023-08-20,일,KWJ-CJU,9
아시아나항공,955,1045,할인석,75700,2023-08-20,일,KWJ-CJU,9
아시아나항공,955,1045,일반석,86700,2023-08-20,일,KWJ-CJU,9
제주항공,1015,1110,일반석,77200,2023-08-20,일,KWJ-CJU,10
대한항공,1040,1135,일반석,83700,2023-08-20,일,KWJ-CJU,10
티웨이항공,1205,1255,할인석,71000,2023-08-20,일,KWJ-CJU,12
티웨이항공,1205,1255,일반석,75700,2023-08-20,일,KWJ-CJU,12
아시아나항공,1250,1340,할인석,75700,2023-08-20,일,KWJ-CJU,12
아시아나항공,1250,1340,일반석,86700,2023-08-20,일,KWJ-CJU,12
아시아나항공,1440,1530,할인석,61700,2023-08-20,일,KWJ-CJU,14
아시아나항공,1440,1530,일반석,86700,2023-08-20,일,KWJ-CJU,14
대한항공,1445,1540,할인석,62700,2023-08-20,일,KWJ-CJU,14
대한항공,1445,1540,일반석,83700,2023-08-20,일,KWJ-CJU,14
티웨이항공,1530,1625,할인석,53460,2023-08-20,일,KWJ-CJU,15
티웨이항공,1530,1625,일반석,75700,2023-08-20,일,KWJ-CJU,15
진에어,1540,1635,할인석,55600,2023-08-20,일,KWJ-CJU,15
대한항공,1540,1635,할인석,58700,2023-08-20,일,KWJ-CJU,15
대한항공,1540,1635,일반석,69700,2023-08-20,일,KWJ-CJU,15
진에어,1540,1635,일반석,72700,2023-08-20,일,KWJ-CJU,15
티웨이항공,1640,1730,할인석,43960,2023-08-20,일,KWJ-CJU,16
티웨이항공,1640,1730,일반석,75700,2023-08-20,일,KWJ-CJU,16
진에어,1735,1830,할인석,48600,2023-08-20,일,KWJ-CJU,17
대한항공,1735,1830,할인석,58700,2023-08-20,일,KWJ-CJU,17
대한항공,1735,1830,일반석,69700,2023-08-20,일,KWJ-CJU,17
진에어,1735,1830,일반석,72700,2023-08-20,일,KWJ-CJU,17
대한항공,1740,1830,할인석,52700,2023-08-20,일,KWJ-CJU,17
대한항공,1740,1830,일반석,77700,2023-08-20,일,KWJ-CJU,17
아시아나항공,1800,1855,할인석,57700,2023-08-20,일,KWJ-CJU,18
아시아나항공,1800,1855,일반석,80700,2023-08-20,일,KWJ-CJU,18
제주항공,1830,1920,할인석,48600,2023-08-20,일,KWJ-CJU,18
제주항공,1830,1920,일반석,77200,2023-08-20,일,KWJ-CJU,18
아시아나항공,1920,2015,할인석,57700,2023-08-20,일,KWJ-CJU,19
아시아나항공,1920,2015,일반석,80700,2023-08-20,일,KWJ-CJU,19
진에어,2030,2125,할인석,54600,2023-08-20,일,KWJ-CJU,20
대한항공,2030,2125,할인석,58700,2023-08-20,일,KWJ-CJU,20
대한항공,2030,2125,일반석,69700,2023-08-20,일,KWJ-CJU,20
진에어,2030,2125,일반석,72700,2023-08-20,일,KWJ-CJU,20
진에어,735,825,할인석,58600,2023-08-20,일,CJU-KWJ,7
대한항공,735,825,일반석,69700,2023-08-20,일,CJU-KWJ,7
진에어,735,825,일반석,72700,2023-08-20,일,CJU-KWJ,7
제주항공,820,910,할인석,60600,2023-08-20,일,CJU-KWJ,8
제주항공,820,910,일반석,85700,2023-08-20,일,CJU-KWJ,8
아시아나항공,835,925,할인석,62700,2023-08-20,일,CJU-KWJ,8
아시아나항공,835,925,일반석,94700,2023-08-20,일,CJU-KWJ,8
대한항공,910,1005,할인석,64700,2023-08-20,일,CJU-KWJ,9
대한항공,910,1005,일반석,77700,2023-08-20,일,CJU-KWJ,9
티웨이항공,1040,1130,할인석,64860,2023-08-20,일,CJU-KWJ,10
티웨이항공,1040,1130,일반석,83700,2023-08-20,일,CJU-KWJ,10
아시아나항공,1120,1215,할인석,78700,2023-08-20,일,CJU-KWJ,11
아시아나항공,1120,1215,일반석,94700,2023-08-20,일,CJU-KWJ,11
대한항공,1300,1355,할인석,84700,2023-08-20,일,CJU-KWJ,13
대한항공,1300,1355,일반석,91700,2023-08-20,일,CJU-KWJ,13
아시아나항공,1310,1405,할인석,82700,2023-08-20,일,CJU-KWJ,13
아시아나항공,1310,1405,일반석,94700,2023-08-20,일,CJU-KWJ,13
티웨이항공,1355,1455,할인석,80000,2023-08-20,일,CJU-KWJ,13
진에어,1355,1450,할인석,82700,2023-08-20,일,CJU-KWJ,13
티웨이항공,1355,1455,일반석,83700,2023-08-20,일,CJU-KWJ,13
진에어,1355,1450,일반석,85700,2023-08-20,일,CJU-KWJ,13
티웨이항공,1445,1540,일반석,83100,2023-08-20,일,CJU-KWJ,14
진에어,1600,1655,일반석,85700,2023-08-20,일,CJU-KWJ,16
아시아나항공,1635,1725,일반석,94700,2023-08-20,일,CJU-KWJ,16
티웨이항공,1810,1905,특가석-환불불가,82700,2023-08-20,일,CJU-KWJ,18
티웨이항공,1810,1905,일반석,83100,2023-08-20,일,CJU-KWJ,18
하이에어,1040,1140,일반석,86700,2023-08-20,일,MWX-CJU,10
하이에어,1215,1315,일반석,86700,2023-08-20,일,CJU-MWX,12
티웨이항공,620,720,할인석,54410,2023-08-20,일,TAE-CJU,6
티웨이항공,620,720,일반석,92700,2023-08-20,일,TAE-CJU,6
티웨이항공,655,750,할인석,54410,2023-08-20,일,TAE-CJU,6
티웨이항공,655,750,일반석,92700,2023-08-20,일,TAE-CJU,6
진에어,745,850,할인석,67200,2023-08-20,일,TAE-CJU,7
대한항공,745,850,할인석,82700,2023-08-20,일,TAE-CJU,7
진에어,745,850,일반석,92700,2023-08-20,일,TAE-CJU,7
대한항공,745,850,일반석,93700,2023-08-20,일,TAE-CJU,7
제주항공,820,935,할인석,71600,2023-08-20,일,TAE-CJU,8
제주항공,820,935,일반석,87700,2023-08-20,일,TAE-CJU,8
티웨이항공,855,955,할인석,71510,2023-08-20,일,TAE-CJU,8
티웨이항공,855,955,일반석,92700,2023-08-20,일,TAE-CJU,8
아시아나항공,930,1030,할인석,81700,2023-08-20,일,TAE-CJU,9
아시아나항공,930,1030,일반석,103700,2023-08-20,일,TAE-CJU,9
티웨이항공,1005,1105,할인석,71510,2023-08-20,일,TAE-CJU,10
티웨이항공,1005,1105,일반석,92700,2023-08-20,일,TAE-CJU,10
진에어,1010,1105,할인석,75700,2023-08-20,일,TAE-CJU,10
진에어,1010,1105,일반석,92700,2023-08-20,일,TAE-CJU,10
대한항공,1010,1105,일반석,93700,2023-08-20,일,TAE-CJU,10
티웨이항공,1045,1145,할인석,75310,2023-08-20,일,TAE-CJU,10
티웨이항공,1045,1145,일반석,92700,2023-08-20,일,TAE-CJU,10
아시아나항공,1325,1430,할인석,72700,2023-08-20,일,TAE-CJU,13
아시아나항공,1325,1430,일반석,103700,2023-08-20,일,TAE-CJU,13
진에어,1345,1445,할인석,67200,2023-08-20,일,TAE-CJU,13
대한항공,1345,1445,할인석,82700,2023-08-20,일,TAE-CJU,13
진에어,1345,1445,일반석,92700,2023-08-20,일,TAE-CJU,13
대한항공,1345,1445,일반석,93700,2023-08-20,일,TAE-CJU,13
진에어,1545,1645,할인석,62000,2023-08-20,일,TAE-CJU,15
대한항공,1545,1645,할인석,82700,2023-08-20,일,TAE-CJU,15
진에어,1545,1645,일반석,92700,2023-08-20,일,TAE-CJU,15
대한항공,1545,1645,일반석,93700,2023-08-20,일,TAE-CJU,15
제주항공,1605,1715,할인석,60600,2023-08-20,일,TAE-CJU,16
제주항공,1605,1715,일반석,87700,2023-08-20,일,TAE-CJU,16
진에어,1835,1940,할인석,60100,2023-08-20,일,TAE-CJU,18
대한항공,1835,1940,할인석,67700,2023-08-20,일,TAE-CJU,18
진에어,1835,1940,일반석,92700,2023-08-20,일,TAE-CJU,18
대한항공,1835,1940,일반석,93700,2023-08-20,일,TAE-CJU,18
아시아나항공,1910,2015,할인석,68700,2023-08-20,일,TAE-CJU,19
아시아나항공,1910,2015,일반석,97700,2023-08-20,일,TAE-CJU,19
티웨이항공,2005,2105,할인석,54410,2023-08-20,일,TAE-CJU,20
티웨이항공,2005,2105,일반석,92700,2023-08-20,일,TAE-CJU,20
아시아나항공,755,900,특가석,53700,2023-08-20,일,CJU-TAE,7
아시아나항공,755,900,할인석,63700,2023-08-20,일,CJU-TAE,7
아시아나항공,755,900,일반석,114700,2023-08-20,일,CJU-TAE,7
진에어,805,905,할인석,50600,2023-08-20,일,CJU-TAE,8
대한항공,805,905,할인석,67700,2023-08-20,일,CJU-TAE,8
대한항공,805,905,일반석,93700,2023-08-20,일,CJU-TAE,8
진에어,805,905,일반석,102700,2023-08-20,일,CJU-TAE,8
티웨이항공,820,920,할인석,52510,2023-08-20,일,CJU-TAE,8
티웨이항공,820,920,일반석,101700,2023-08-20,일,CJU-TAE,8
티웨이항공,825,925,할인석,56310,2023-08-20,일,CJU-TAE,8
티웨이항공,825,925,일반석,101700,2023-08-20,일,CJU-TAE,8
아시아나항공,1140,1245,할인석,84700,2023-08-20,일,CJU-TAE,11
아시아나항공,1140,1245,일반석,114700,2023-08-20,일,CJU-TAE,11
진에어,1200,1305,할인석,88600,2023-08-20,일,CJU-TAE,12
진에어,1200,1305,일반석,102700,2023-08-20,일,CJU-TAE,12
대한항공,1200,1305,일반석,103700,2023-08-20,일,CJU-TAE,12
진에어,1355,1455,할인석,98500,2023-08-20,일,CJU-TAE,13
진에어,1355,1455,일반석,102700,2023-08-20,일,CJU-TAE,13
제주항공,1425,1530,일반석,102700,2023-08-20,일,CJU-TAE,14
진에어,1630,1735,일반석,102700,2023-08-20,일,CJU-TAE,16
아시아나항공,1725,1830,일반석,114700,2023-08-20,일,CJU-TAE,17
제주항공,1745,1855,일반석,102700,2023-08-20,일,CJU-TAE,17
티웨이항공,1805,1905,일반석,101100,2023-08-20,일,CJU-TAE,18
티웨이항공,1830,1925,일반석,101100,2023-08-20,일,CJU-TAE,18
티웨이항공,1910,2010,일반석,101100,2023-08-20,일,CJU-TAE,19
진에어,2045,2150,일반석,102700,2023-08-20,일,CJU-TAE,20
티웨이항공,2150,2250,할인석,97000,2023-08-20,일,CJU-TAE,21
티웨이항공,2150,2250,일반석,101700,2023-08-20,일,CJU-TAE,21
진에어,935,1035,할인석,68600,2023-08-20,일,RSU-CJU,9
진에어,935,1035,일반석,72700,2023-08-20,일,RSU-CJU,9
아시아나항공,1145,1235,할인석,70700,2023-08-20,일,RSU-CJU,11
아시아나항공,1145,1235,일반석,84700,2023-08-20,일,RSU-CJU,11
아시아나항공,1600,1650,할인석,81700,2023-08-20,일,RSU-CJU,16
아시아나항공,1600,1650,일반석,84700,2023-08-20,일,RSU-CJU,16
아시아나항공,1015,1105,할인석,77700,2023-08-20,일,CJU-RSU,10
아시아나항공,1015,1105,일반석,93700,2023-08-20,일,CJU-RSU,10
아시아나항공,1435,1525,일반석,93700,2023-08-20,일,CJU-RSU,14
진에어,1835,1935,일반석,83700,2023-08-20,일,CJU-RSU,18
대한항공,1420,1530,일반석,98700,2023-08-20,일,USN-CJU,14
하이에어,1705,1815,특가석,98700,2023-08-20,일,USN-CJU,17
하이에어,1705,1815,일반석,109700,2023-08-20,일,USN-CJU,17
